WONum,WOType,StartDate,CompletedDate,WOStatus,ParentItem2nd,ParentBranch,ParentGlobalBulk,ParentBulk,ParentIBItem2nd,PLBranch,PLBusinessUnit,CompItem2nd,CompIBItem2nd,CompGlobalBulk,CompBulk,CompStockType,UOM,QtyOrdered,QtyShipped,QtyTransaction,PLCompletion,CompLineNum,CompType,LineType
4507577,WB,2022-06-29T00:00:00,1900-01-01T00:00:00,99,??????,10130,,,??????,CIN2,       10130,MDU4075B.E-TO,MDU4075B.E-TO,MDU4075B,MDU4075B.E,O,KG,0.0,0.0,1000.0,1900-01-01T00:00:00,0,,S
4524579,WB,2023-05-12T00:00:00,1900-01-01T00:00:00,99,??????,10100,,,??????,CINC,       10100,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,0.0,0.0,60.0,1900-01-01T00:00:00,0,,S
4528387,WB,2023-07-27T00:00:00,1900-01-01T00:00:00,99,??????,10100,,,??????,CINC,       10100,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,0.0,0.0,1840.0,1900-01-01T00:00:00,0,,S
4571443,WB,2025-11-11T00:00:00,1900-01-01T00:00:00,99,??????,10100,,,??????,CINC,       10100,WD40-UN,WD40-UN,WD40,WD40,O,LB,0.0,0.0,350.0,1900-01-01T00:00:00,0,,S
458820,WB,2020-06-15T00:00:00,1900-01-01T00:00:00,99,??????,10100,,,??????,CINC,       10100,161017CX,161017CX,161017CX,161017CX,O,LB,0.0,0.0,487.0,1900-01-01T00:00:00,0,,S
465910,WB,2020-10-12T00:00:00,1900-01-01T00:00:00,99,??????,10100,,,??????,CINC,       10100,NP4LF,NP4LF,NP4LF,NP4LF,O,LB,0.0,0.0,1060.5,1900-01-01T00:00:00,0,,S
4509827,WB,2022-08-09T00:00:00,1900-01-01T00:00:00,99,??????,10100,,,??????,CINC,       10100,ABEX2525,ABEX2525,ABEX2525,ABEX2525,P,LB,0.0,0.0,420.0,1900-01-01T00:00:00,0,,S
4512905,WB,2022-10-06T00:00:00,1900-01-01T00:00:00,99,??????,10100,,,??????,CINC,       10100,WD40,WD40,WD40,WD40,O,LB,0.0,0.0,350.0,1900-01-01T00:00:00,0,,S
4512905,WB,2022-10-06T00:00:00,1900-01-01T00:00:00,99,??????,10100,,,??????,CINC,       10100,WD40,WD40,WD40,WD40,O,LB,0.0,0.0,90.0,1900-01-01T00:00:00,0,,S
4512905,WB,2022-10-06T00:00:00,1900-01-01T00:00:00,99,??????,10100,,,??????,CINC,       10100,WD40,WD40,WD40,WD40,O,LB,0.0,0.0,75.0,1900-01-01T00:00:00,0,,S
4512905,WB,2022-10-06T00:00:00,1900-01-01T00:00:00,99,??????,10100,,,??????,CINC,       10100,WD40,WD40,WD40,WD40,O,LB,0.0,0.0,6.0,1900-01-01T00:00:00,0,,S
4512905,WB,2022-10-06T00:00:00,1900-01-01T00:00:00,99,??????,10100,,,??????,CINC,       10100,WD40,WD40,WD40,WD40,O,LB,0.0,0.0,216.0,1900-01-01T00:00:00,0,,S
464922,WO,2020-09-28T00:00:00,1900-01-01T00:00:00,99,PITCH,CIN2,PITCH,PITCH,PITCH,CIN2,        CIN2,MDU4075.E,MDU4075.E,MDU4075,MDU4075.E,O,KG,0.0,0.0,708.0,1900-01-01T00:00:00,0,,S
464922,WO,2020-09-28T00:00:00,1900-01-01T00:00:00,99,PITCH,CIN2,PITCH,PITCH,PITCH,CIN2,        CIN2,MDU4075.E-TO,MDU4075.E-TO,MDU4075,MDU4075.E,O,KG,0.0,0.0,52.0,1900-01-01T00:00:00,0,,S
464922,WO,2020-09-28T00:00:00,1900-01-01T00:00:00,99,PITCH,CIN2,PITCH,PITCH,PITCH,CIN2,        CIN2,MDU4075.E-TO,MDU4075.E-TO,MDU4075,MDU4075.E,O,KG,0.0,0.0,1337.0,1900-01-01T00:00:00,0,,S
4515815,WO,2022-12-07T00:00:00,1900-01-01T00:00:00,99,PITCH,CIN2,PITCH,PITCH,PITCH,CIN2,        CIN2,191245PX-T2,191245PX-T2,191245PX,191245PX,P,LB,0.0,0.0,11500.0,1900-01-01T00:00:00,0,,S
4515814,WO,2022-12-06T00:00:00,1900-01-01T00:00:00,99,PITCH,CIN2,PITCH,PITCH,PITCH,CIN2,        CIN2,U501B,U501B,U501B,U501B,M,LB,0.0,0.0,107.0,1900-01-01T00:00:00,0,,S
4515814,WO,2022-12-06T00:00:00,1900-01-01T00:00:00,99,PITCH,CIN2,PITCH,PITCH,PITCH,CIN2,        CIN2,U502,U502,U502,U502,P,LB,0.0,0.0,159.0,1900-01-01T00:00:00,0,,S
4515814,WO,2022-12-06T00:00:00,1900-01-01T00:00:00,99,PITCH,CIN2,PITCH,PITCH,PITCH,CIN2,        CIN2,U701,U701,U701,U701,M,LB,0.0,0.0,5.0,1900-01-01T00:00:00,0,,S
4515814,WO,2022-12-06T00:00:00,1900-01-01T00:00:00,99,PITCH,CIN2,PITCH,PITCH,PITCH,CIN2,        CIN2,U701,U701,U701,U701,M,LB,0.0,0.0,361.0,1900-01-01T00:00:00,0,,S
464922,WO,2020-09-28T00:00:00,1900-01-01T00:00:00,99,PITCH,CIN2,PITCH,PITCH,PITCH,CIN2,        CIN2,HP1432AT,HP1432AT,HP1432AT,HP1432AT,M,LB,0.0,0.0,228.0,1900-01-01T00:00:00,0,,S
462781,WO,2020-08-21T00:00:00,1900-01-01T00:00:00,99,PITCH,CIN2,PITCH,PITCH,PITCH,CIN2,        CIN2,U201,U201,U201,U201,M,LB,0.0,0.0,83.0,1900-01-01T00:00:00,0,,S
462781,WO,2020-08-21T00:00:00,1900-01-01T00:00:00,99,PITCH,CIN2,PITCH,PITCH,PITCH,CIN2,        CIN2,U501,U501,U501,U501,M,LB,0.0,0.0,129.0,1900-01-01T00:00:00,0,,S
4515814,WO,2022-12-06T00:00:00,1900-01-01T00:00:00,99,PITCH,CIN2,PITCH,PITCH,PITCH,CIN2,        CIN2,U470,U470,U470,U470,M,LB,0.0,0.0,200.0,1900-01-01T00:00:00,0,,S
4515814,WO,2022-12-06T00:00:00,1900-01-01T00:00:00,99,PITCH,CIN2,PITCH,PITCH,PITCH,CIN2,        CIN2,U2022,U2022,U2022,U2022,M,LB,0.0,0.0,297.0,1900-01-01T00:00:00,0,,S
499643,WO,2022-02-17T00:00:00,1900-01-01T00:00:00,99,PITCH,CIN2,PITCH,PITCH,PITCH,CIN2,        CIN2,191245PX,191245PX,191245PX,191245PX,M,LB,0.0,0.0,325.0,1900-01-01T00:00:00,0,,S
499643,WO,2022-02-17T00:00:00,1900-01-01T00:00:00,99,PITCH,CIN2,PITCH,PITCH,PITCH,CIN2,        CIN2,191245PX,191245PX,191245PX,191245PX,M,LB,0.0,0.0,500.0,1900-01-01T00:00:00,0,,S
4502481,WO,2022-04-07T00:00:00,2022-04-06T00:00:00,99,191245PX-T2,AUBA,191245PX,191245PX,191245PX-T2,AUBA,,,191245PX-T2,191245PX,191245PX,O,LB,0.0,2260.0,0.0,2022-04-06T00:00:00,0,,
460015,WO,2020-07-08T00:00:00,2020-07-09T00:00:00,99,MDU2012.E,AUBA,MDU2012,MDU2012.E,MDU2012.E,AUBA,,,MDU2012.E,MDU2012,MDU2012.E,O,KG,0.0,308.0,0.0,2020-07-09T00:00:00,0,,
4569209,WO,2025-10-09T00:00:00,2025-10-13T00:00:00,99,U2022-PL,SING,U2022,U2022,U2022-PL,SING,,,U2022-PL,U2022,U2022,S,PL,0.0,7.0,0.0,2025-10-13T00:00:00,0,,
4574766,WO,2026-01-17T00:00:00,2026-01-18T00:00:00,99,U2022-PL,SING,U2022,U2022,U2022-PL,SING,,,U2022-PL,U2022,U2022,S,PL,0.0,9.0,0.0,2026-01-18T00:00:00,0,,
4577817,WO,2026-03-16T00:00:00,2026-03-16T00:00:00,99,U2022-PL,SING,U2022,U2022,U2022-PL,SING,,,U2022-PL,U2022,U2022,S,PL,0.0,9.0,0.0,2026-03-16T00:00:00,0,,
488886,WO,2021-09-03T00:00:00,2021-09-07T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,,,APT10-T2,APT10,APT10,O,TO,0.0,22.0,0.0,2021-09-07T00:00:00,0,,
478845,WO,2021-04-07T00:00:00,2021-04-09T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,,,APT10-T2,APT10,APT10,O,TO,0.0,20.0,0.0,2021-04-09T00:00:00,0,,
479634,WO,2021-04-27T00:00:00,2021-04-22T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,,,APT10-T2,APT10,APT10,O,TO,0.0,20.0,0.0,2021-04-22T00:00:00,0,,
482085,WO,2021-05-21T00:00:00,2021-05-24T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,,,APT10-T2,APT10,APT10,O,TO,0.0,20.0,0.0,2021-05-24T00:00:00,0,,
486622,WO,2021-07-30T00:00:00,2021-07-29T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,,,APT10-T2,APT10,APT10,O,TO,0.0,19.0,0.0,2021-07-29T00:00:00,0,,
484755,WO,2021-08-04T00:00:00,2021-08-04T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,,,APT10-T2,APT10,APT10,O,TO,0.0,19.0,0.0,2021-08-04T00:00:00,0,,
495251,WO,2021-12-08T00:00:00,2021-12-09T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,,,APT10-T2,APT10,APT10,O,TO,0.0,9.0,0.0,2021-12-09T00:00:00,0,,
485774,WO,2021-07-13T00:00:00,2021-07-13T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,,,APT10-T2,APT10,APT10,O,TO,0.0,15.0,0.0,2021-07-13T00:00:00,0,,
457846,WO,2020-05-27T00:00:00,2020-05-27T00:00:00,99,MDU4075B.E-LP,AUBA,MDU4075B,MDU4075B.E,MDU4075B.E-LP,AUBA,,,MDU4075B.E-LP,MDU4075B,MDU4075B.E,P,DR,0.0,7.0,0.0,2020-05-27T00:00:00,0,,
465709,WO,2020-10-13T00:00:00,2020-10-13T00:00:00,99,MDU4075B.E-LP,AUBA,MDU4075B,MDU4075B.E,MDU4075B.E-LP,AUBA,,,MDU4075B.E-LP,MDU4075B,MDU4075B.E,P,DR,0.0,25.0,0.0,2020-10-13T00:00:00,0,,
464232,WO,2020-09-18T00:00:00,2020-09-18T00:00:00,99,MDU4075B.E-LP,AUBA,MDU4075B,MDU4075B.E,MDU4075B.E-LP,AUBA,,,MDU4075B.E-LP,MDU4075B,MDU4075B.E,P,DR,0.0,16.0,0.0,2020-09-18T00:00:00,0,,
4574977,WO,2026-01-26T00:00:00,2026-01-26T00:00:00,99,MDU4075B.E-LP,AUBA,MDU4075B,MDU4075B.E,MDU4075B.E-LP,AUBA,,,MDU4075B.E-LP,MDU4075B,MDU4075B.E,P,DR,0.0,16.0,0.0,2026-01-26T00:00:00,0,,
452544,WO,2020-03-11T00:00:00,2020-03-11T00:00:00,99,MDU4075.E-LP,AUBA,MDU4075,MDU4075.E,MDU4075.E-LP,AUBA,,,MDU4075.E-LP,MDU4075,MDU4075.E,O,DR,0.0,17.0,0.0,2020-03-11T00:00:00,0,,
447942,WO,2020-01-07T00:00:00,2020-01-06T00:00:00,99,MDU4075.E-LP,AUBA,MDU4075,MDU4075.E,MDU4075.E-LP,AUBA,,,MDU4075.E-LP,MDU4075,MDU4075.E,O,DR,0.0,16.0,0.0,2020-01-06T00:00:00,0,,
4525201,WO,2023-06-02T00:00:00,2023-05-31T00:00:00,99,STODSO-UN,CINC,STODSO,STODSO,STODSO-UN,CINC,,,STODSO-UN,STODSO,STODSO,O,DR,0.0,11.0,0.0,2023-05-31T00:00:00,0,,
449500,WO,2020-01-20T00:00:00,2020-01-20T00:00:00,99,HP1632-PL,AUBA,HP1632,HP1632,HP1632-PL,AUBA,,,HP1632-PL,HP1632,HP1632,P,PL,0.0,11.0,0.0,2020-01-20T00:00:00,0,,
457924,WO,2020-06-03T00:00:00,2020-06-03T00:00:00,99,MDU2012B.E-LP,AUBA,MDU2012B,MDU2012B.E,MDU2012B.E-LP,AUBA,,,MDU2012B.E-LP,MDU2012B,MDU2012B.E,S,DR,0.0,8.0,0.0,2020-06-03T00:00:00,0,,
461244,WO,2020-07-28T00:00:00,2020-07-28T00:00:00,99,MDU2012B.E-LP,AUBA,MDU2012B,MDU2012B.E,MDU2012B.E-LP,AUBA,,,MDU2012B.E-LP,MDU2012B,MDU2012B.E,S,DR,0.0,8.0,0.0,2020-07-28T00:00:00,0,,
461723,WO,2020-08-10T00:00:00,2020-08-10T00:00:00,99,MDU4075B.E-LP,AUBA,MDU4075B,MDU4075B.E,MDU4075B.E-LP,AUBA,,,MDU4075B.E-LP,MDU4075B,MDU4075B.E,P,DR,0.0,8.0,0.0,2020-08-10T00:00:00,0,,
4546720,WO,2024-07-15T00:00:00,2024-07-15T00:00:00,99,MDU2012B.E-LP,AUBA,MDU2012B,MDU2012B.E,MDU2012B.E-LP,AUBA,,,MDU2012B.E-LP,MDU2012B,MDU2012B.E,S,DR,0.0,8.0,0.0,2024-07-15T00:00:00,0,,
4546984,WO,2024-07-24T00:00:00,2024-07-24T00:00:00,99,MDU2012B.E-LP,AUBA,MDU2012B,MDU2012B.E,MDU2012B.E-LP,AUBA,,,MDU2012B.E-LP,MDU2012B,MDU2012B.E,S,DR,0.0,8.0,0.0,2024-07-24T00:00:00,0,,
4554447,WO,2024-12-19T00:00:00,2024-12-19T00:00:00,99,MDU4075B.E-LP,AUBA,MDU4075B,MDU4075B.E,MDU4075B.E-LP,AUBA,,,MDU4075B.E-LP,MDU4075B,MDU4075B.E,P,DR,0.0,8.0,0.0,2024-12-19T00:00:00,0,,
4563322,WO,2025-06-12T00:00:00,2025-06-16T00:00:00,99,MDU2012B.E-LP,AUBA,MDU2012B,MDU2012B.E,MDU2012B.E-LP,AUBA,,,MDU2012B.E-LP,MDU2012B,MDU2012B.E,S,DR,0.0,8.0,0.0,2025-06-16T00:00:00,0,,
4575236,WO,2026-02-02T00:00:00,2026-02-03T00:00:00,99,MDU2012B.E-LP,AUBA,MDU2012B,MDU2012B.E,MDU2012B.E-LP,AUBA,,,MDU2012B.E-LP,MDU2012B,MDU2012B.E,S,DR,0.0,8.0,0.0,2026-02-03T00:00:00,0,,
4575616,WO,2026-02-06T00:00:00,2026-02-06T00:00:00,99,MDU2012B.E-LP,AUBA,MDU2012B,MDU2012B.E,MDU2012B.E-LP,AUBA,,,MDU2012B.E-LP,MDU2012B,MDU2012B.E,S,DR,0.0,8.0,0.0,2026-02-06T00:00:00,0,,
4583760,WO,2026-07-10T00:00:00,2026-07-10T00:00:00,99,MDU2012B.E-LP,AUBA,MDU2012B,MDU2012B.E,MDU2012B.E-LP,AUBA,,,MDU2012B.E-LP,MDU2012B,MDU2012B.E,S,DR,0.0,8.0,0.0,2026-07-10T00:00:00,0,,
495250,WO,2021-12-08T00:00:00,2021-12-09T00:00:00,99,APT10-T2,CINC,APT10,APT10,APT10-T2,CINC,,,APT10-T2,APT10,APT10,O,TO,0.0,10.0,0.0,2021-12-09T00:00:00,0,,
4561310,WO,2025-05-14T00:00:00,2025-05-14T00:00:00,99,MDU2012B.E-LP,AUBA,MDU2012B,MDU2012B.E,MDU2012B.E-LP,AUBA,,,MDU2012B.E-LP,MDU2012B,MDU2012B.E,S,DR,0.0,6.0,0.0,2025-05-14T00:00:00,0,,
495516,WO,2021-12-15T00:00:00,2021-12-10T00:00:00,99,161017CX-OP,CINC,161017CX,161017CX,161017CX-OP,CINC,,,161017CX-OP,161017CX,161017CX,O,DR,0.0,6.0,0.0,2021-12-10T00:00:00,0,,
451427,WO,2020-02-13T00:00:00,2020-02-13T00:00:00,99,U802.E-PL,AUBA,U802,U802.E,U802.E-PL,AUBA,,,U802.E-PL,U802,U802.E,P,PL,0.0,5.0,0.0,2020-02-13T00:00:00,0,,
4582749,WO,2026-06-16T00:00:00,2026-06-16T00:00:00,99,U2022-PL,SING,U2022,U2022,U2022-PL,SING,,,U2022-PL,U2022,U2022,S,PL,0.0,5.0,0.0,2026-06-16T00:00:00,0,,
465102,WO,2020-10-02T00:00:00,2020-10-02T00:00:00,99,U502.E-PD,AUBA,U502,U502.E,U502.E-PD,AUBA,,,U502.E-PD,U502,U502.E,O,DR,0.0,5.0,0.0,2020-10-02T00:00:00,0,,
474483,WO,2021-02-02T00:00:00,2021-02-02T00:00:00,99,HP1632-OP,AUBA,HP1632,HP1632,HP1632-OP,AUBA,,,HP1632-OP,HP1632,HP1632,P,DR,0.0,5.0,0.0,2021-02-02T00:00:00,0,,
4539638,WO,2024-03-07T00:00:00,2024-03-07T00:00:00,99,MDU2012B.E-LP,AUBA,MDU2012B,MDU2012B.E,MDU2012B.E-LP,AUBA,,,MDU2012B.E-LP,MDU2012B,MDU2012B.E,S,DR,0.0,5.0,0.0,2024-03-07T00:00:00,0,,
458426,WO,2020-06-09T00:00:00,2020-06-09T00:00:00,99,U502.E-PL,AUBA,U502,U502.E,U502.E-PL,AUBA,,,U502.E-PL,U502,U502.E,P,PL,0.0,3.0,0.0,2020-06-09T00:00:00,0,,
4564925,WO,2025-07-10T00:00:00,2025-07-10T00:00:00,99,ABEX2525-PD,CINC,ABEX2525,ABEX2525,ABEX2525-PD,CINC,,,ABEX2525-PD,ABEX2525,ABEX2525,S,DR,0.0,3.0,0.0,2025-07-10T00:00:00,0,,
4576543,WO,2026-02-19T00:00:00,2026-02-18T00:00:00,99,ABEX2525-PD,CINC,ABEX2525,ABEX2525,ABEX2525-PD,CINC,,,ABEX2525-PD,ABEX2525,ABEX2525,S,DR,0.0,3.0,0.0,2026-02-18T00:00:00,0,,
4582746,WO,2026-06-16T00:00:00,2026-06-16T00:00:00,99,U2022-PL,SING,U2022,U2022,U2022-PL,SING,,,U2022-PL,U2022,U2022,S,PL,0.0,4.0,0.0,2026-06-16T00:00:00,0,,
4540444,WO,2024-03-20T00:00:00,2024-03-20T00:00:00,99,MDU2012B.E-LP,AUBA,MDU2012B,MDU2012B.E,MDU2012B.E-LP,AUBA,,,MDU2012B.E-LP,MDU2012B,MDU2012B.E,S,DR,0.0,4.0,0.0,2024-03-20T00:00:00,0,,
4525205,WO,2023-06-02T00:00:00,2023-05-31T00:00:00,99,STODSO-UN,CINC,STODSO,STODSO,STODSO-UN,CINC,,,STODSO-UN,STODSO,STODSO,O,DR,0.0,4.0,0.0,2023-05-31T00:00:00,0,,
455188,WO,2020-02-27T00:00:00,2020-04-08T00:00:00,99,MDU4075.E,AUBA,MDU4075,MDU4075.E,MDU4075.E,AUBA,,,MDU4075.E,MDU4075,MDU4075.E,O,KG,0.0,1000.0,0.0,2020-04-08T00:00:00,0,,
455190,WO,2020-04-08T00:00:00,2020-04-08T00:00:00,99,MDU4075.E,AUBA,MDU4075,MDU4075.E,MDU4075.E,AUBA,,,MDU4075.E,MDU4075,MDU4075.E,O,KG,0.0,1000.0,0.0,2020-04-08T00:00:00,0,,
461378,WO,2020-07-29T00:00:00,2020-07-28T00:00:00,99,U502.E-TO,AUBA,U502,U502.E,U502.E-TO,AUBA,,,U502.E-TO,U502,U502.E,P,KG,0.0,780.0,0.0,2020-07-28T00:00:00,0,,
462064,WO,2020-08-10T00:00:00,2020-08-10T00:00:00,99,MDU4075B.E-LP,AUBA,MDU4075B,MDU4075B.E,MDU4075B.E-LP,AUBA,,,MDU4075B.E-LP,MDU4075B,MDU4075B.E,P,KG,0.0,40.0,0.0,2020-08-10T00:00:00,0,,
462515,WO,2020-08-18T00:00:00,2020-08-18T00:00:00,99,MDU4075B.E-TO,AUBA,MDU4075B,MDU4075B.E,MDU4075B.E-TO,AUBA,,,MDU4075B.E-TO,MDU4075B,MDU4075B.E,P,KG,0.0,880.0,0.0,2020-08-18T00:00:00,0,,
464242,WO,2020-09-21T00:00:00,2020-09-21T00:00:00,99,U2022EU.E-PL,AUBA,U2022EU,U2022EU.E,U2022EU.E-PL,AUBA,,,U2022EU.E-PL,U2022EU,U2022EU.E,P,KG,0.0,17.0,0.0,2020-09-21T00:00:00,0,,
466519,WO,2020-10-22T00:00:00,2020-10-22T00:00:00,99,U802.E-TO,AUBA,U802,U802.E,U802.E-TO,AUBA,,,U802.E-TO,U802,U802.E,P,KG,0.0,982.0,0.0,2020-10-22T00:00:00,0,,
467248,WO,2020-11-02T00:00:00,2020-11-02T00:00:00,99,MDU4075B.E-LP,AUBA,MDU4075B,MDU4075B.E,MDU4075B.E-LP,AUBA,,,MDU4075B.E-LP,MDU4075B,MDU4075B.E,P,KG,0.0,80.0,0.0,2020-11-02T00:00:00,0,,
467249,WO,2020-11-02T00:00:00,2020-11-02T00:00:00,99,MDU4075B.E-LP,AUBA,MDU4075B,MDU4075B.E,MDU4075B.E-LP,AUBA,,,MDU4075B.E-LP,MDU4075B,MDU4075B.E,P,KG,0.0,38.0,0.0,2020-11-02T00:00:00,0,,
474301,WO,2020-11-04T00:00:00,2021-01-29T00:00:00,99,U802.E,AUBA,U802,U802.E,U802.E,AUBA,,,U802.E,U802,U802.E,P,KG,0.0,1000.0,0.0,2021-01-29T00:00:00,0,,
4505783,WO,2022-06-08T00:00:00,2022-06-08T00:00:00,99,U2022EU.E-PD,AUBA,U2022EU,U2022EU.E,U2022EU.E-PD,AUBA,,,U2022EU.E-PD,U2022EU,U2022EU.E,O,KG,0.0,155.0,0.0,2022-06-08T00:00:00,0,,
4543623,WO,2024-05-15T00:00:00,2024-05-15T00:00:00,99,MDU2012B.E-TO,AUBA,MDU2012B,MDU2012B.E,MDU2012B.E-TO,AUBA,,,MDU2012B.E-TO,MDU2012B,MDU2012B.E,P,KG,0.0,743.0,0.0,2024-05-15T00:00:00,0,,
4574566,WO,2026-01-15T00:00:00,2026-01-15T00:00:00,99,MDU2012B.E,AUBA,MDU2012B,MDU2012B.E,MDU2012B.E,AUBA,,,MDU2012B.E,MDU2012B,MDU2012B.E,P,KG,0.0,106.0,0.0,2026-01-15T00:00:00,0,,
495515,WO,2021-12-14T00:00:00,2021-12-10T00:00:00,99,161017CX,CINC,161017CX,161017CX,161017CX,CINC,,,161017CX,161017CX,161017CX,O,LB,0.0,2400.0,0.0,2021-12-10T00:00:00,0,,
482333,WO,2021-06-07T00:00:00,2021-06-21T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,45500.0,0.0,2021-06-21T00:00:00,0,,
484411,WO,2021-07-12T00:00:00,2021-07-14T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,35057.0,0.0,2021-07-14T00:00:00,0,,
492214,WO,2021-10-18T00:00:00,2021-11-02T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,43800.0,0.0,2021-11-02T00:00:00,0,,
490640,WO,2021-09-28T00:00:00,2021-09-29T00:00:00,99,APT11,CINC,APT11,APT11,APT11,CINC,,,APT11,APT11,APT11,O,LB,0.0,450.0,0.0,2021-09-29T00:00:00,0,,
478673,WO,2021-04-01T00:00:00,2021-04-06T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,43300.0,0.0,2021-04-06T00:00:00,0,,
478772,WO,2021-04-07T00:00:00,2021-04-09T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,45223.0,0.0,2021-04-09T00:00:00,0,,
479632,WO,2021-04-22T00:00:00,2021-05-13T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,45720.0,0.0,2021-05-13T00:00:00,0,,
479633,WO,2021-04-19T00:00:00,2021-04-22T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,45320.0,0.0,2021-04-22T00:00:00,0,,
481704,WO,2021-05-18T00:00:00,2021-05-24T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,45060.0,0.0,2021-05-24T00:00:00,0,,
483750,WO,2021-06-29T00:00:00,2021-07-01T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,43760.0,0.0,2021-07-01T00:00:00,0,,
482836,WO,2021-06-15T00:00:00,2021-06-16T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,45060.0,0.0,2021-06-16T00:00:00,0,,
486471,WO,2021-08-04T00:00:00,2021-08-18T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,43620.0,0.0,2021-08-18T00:00:00,0,,
484412,WO,2021-07-07T00:00:00,2021-07-09T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,43780.0,0.0,2021-07-09T00:00:00,0,,
484753,WO,2021-07-30T00:00:00,2021-08-05T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,43488.0,0.0,2021-08-05T00:00:00,0,,
484754,WO,2021-07-15T00:00:00,2021-07-28T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,43773.0,0.0,2021-07-28T00:00:00,0,,
488885,WO,2021-08-31T00:00:00,2021-09-07T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,48970.0,0.0,2021-09-07T00:00:00,0,,
489105,WO,2021-09-08T00:00:00,2021-09-11T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,44500.0,0.0,2021-09-11T00:00:00,0,,
495249,WO,2021-12-07T00:00:00,2021-12-09T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,43327.0,0.0,2021-12-09T00:00:00,0,,
495845,WO,2021-12-29T00:00:00,2022-01-03T00:00:00,99,APT10,CINC,APT10,APT10,APT10,CINC,,,APT10,APT10,APT10,O,LB,0.0,43284.0,0.0,2022-01-03T00:00:00,0,,
466970,WO,2020-08-25T00:00:00,2020-12-05T00:00:00,99,APT10-T2,CIN2,APT10,APT10,APT10-T2,CIN2,,,APT10-T2,APT10,APT10,O,TO,0.0,19.0,0.0,2020-12-05T00:00:00,0,,
4501132,WO,2022-03-16T00:00:00,2022-03-15T00:00:00,99,APT10-T2,CIN2,APT10,APT10,APT10-T2,CIN2,,,APT10-T2,APT10,APT10,O,TO,0.0,19.0,0.0,2022-03-15T00:00:00,0,,
453922,WO,2020-04-17T00:00:00,2020-04-17T00:00:00,99,APT10-T2,CIN2,APT10,APT10,APT10-T2,CIN2,,,APT10-T2,APT10,APT10,O,TO,0.0,18.0,0.0,2020-04-17T00:00:00,0,,
458256,WO,2020-06-10T00:00:00,2020-06-12T00:00:00,99,APT10-T2,CIN2,APT10,APT10,APT10-T2,CIN2,,,APT10-T2,APT10,APT10,O,TO,0.0,18.0,0.0,2020-06-12T00:00:00,0,,
459278,WO,2020-06-25T00:00:00,2020-06-24T00:00:00,99,APT10-T2,CIN2,APT10,APT10,APT10-T2,CIN2,,,APT10-T2,APT10,APT10,O,TO,0.0,18.0,0.0,2020-06-24T00:00:00,0,,
460329,WO,2020-08-10T00:00:00,2020-08-13T00:00:00,99,APT10-T2,CIN2,APT10,APT10,APT10-T2,CIN2,,,APT10-T2,APT10,APT10,O,TO,0.0,18.0,0.0,2020-08-13T00:00:00,0,,
